"code","protocol_id","path","title","encoding_maturity","claims_renal","renal_inputs","renal_rules","claims_hepatic","hepatic_inputs","hepatic_rules","mismatches"
"00692","nccp-00692-v2","protocols/gastrointestinal/00692-cetuximab-and-folfox-4-therapy.json","Cetuximab and FOLFOX-4 Therapy","partial_rule_encoding","false","oxaliplatin_renal_band","OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS","false","","",""
"00693","nccp-00693-v2","protocols/genitourinary/00693-darolutamide.json","Darolutamide Therapy","not_formally_audited","false","renal_band","RENAL_LT30","false","child_pugh","CHILD_BC",""
"00695","nccp-00695-v2","protocols/haemato-oncology/plasma-cell/00695-daratumumab-sc-weekly-bortezomib-dexamethasone.json","Daratumumab SC, Weekly Bortezomib and Dexamethasone","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)","false","bilirubin_ratio_uln","(unnamed)|(unnamed)",""
"00696","nccp-00696-v2","protocols/head-neck/00696-paclitaxel-days-1-8-and-15-with-cetuximab-days-1-and-15-28-day.json","Paclitaxel Days 1, 8 and 15 with Cetuximab Days 1 and 15 – 28 day","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00702","nccp-00702-v2","protocols/lung/00702-entrectinib-monotherapy-adult.json","Entrectinib Monotherapy – Adult","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TARGET_HEPATITIS",""
"00704","nccp-00704-v3a","protocols/gastrointestinal/00704-trastuzumab-modified-folfox6.json","Trastuzumab and FOLFOX-6 Modified Therapy -14 day","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)","false","hepatic_impairment_category","(unnamed)|(unnamed)",""
"00705","nccp-00705-v2d","protocols/head-neck/00705-pembrolizumab-carboplatin-auc-5-and-5-fluorouracil.json","Pembrolizumab, Carboplatin AUC 5 and 5-Fluorouracil","not_formally_audited","false","gfr_or_crcl_ml_min","CARBO_GFR_LE20","false","alt_ast_uln_multiple|bilirubin_uln_multiple|bilirubin_umol_l|ast_u_l","5FU_HEPATIC|5FU_AST",""
"00706","nccp-00706-v3","protocols/head-neck/00706-pembrolizumab-cisplatin-and-5-fluorouracil.json","Pembrolizumab, Cisplatin and 5-Fluorouracil","not_formally_audited","false","cisplatin_crcl_band","CIS_RENAL_50_59|CIS_RENAL_40_49|CIS_RENAL_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple|bilirubin_umol_l|ast_u_l","5FU_HEPATIC|5FU_AST",""
"00712","nccp-00712-v3a","protocols/lung/00712-nivolumab-ipilimumab-carboplatin-and-paclitaxel-therapy.json","Nivolumab, Ipilimumab, Carboplatin and Paclitaxel Therapy","not_formally_audited","true","gfr_crcl_ml_min|creatinine_ratio_baseline_or_uln","CARBO_GFR_20_OR_LESS|CARBO_GFR_20_30|ICI_RENAL_G2|ICI_RENAL_G3","true","bilirubin_uln_multiple|alt_ast_uln_multiple","PACLITAXEL_BILI_GT3|ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00713","nccp-00713-v4","protocols/lung/00713-nivolumab-ipilimumab-pemetrexed-and-carboplatin-therapy.json","Nivolumab, Ipilimumab, Pemetrexed and Carboplatin Therapy","not_formally_audited","true","gfr_crcl_ml_min|pemetrexed_renal_band|creatinine_ratio_baseline_or_uln","CARBO_GFR_20_OR_LESS|CARBO_GFR_20_30|PEME_RENAL_30_44|PEME_RENAL_LT30|PEME_DIALYSIS|ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00714","nccp-00714-v4","protocols/lung/00714-nivolumab-ipilimumab-pemetrexed-and-cisplatin-therapy.json","Nivolumab, Ipilimumab, Pemetrexed and Cisplatin Therapy","not_formally_audited","true","cisplatin_renal_band|pemetrexed_renal_band|creatinine_ratio_baseline_or_uln","CISPLATIN_RENAL_45_59|CISPLATIN_RENAL_LT45|CISPLATIN_RENAL_LT30|CISPLATIN_DIALYSIS|PEME_RENAL_30_44|PEME_RENAL_LT30|PEME_DIALYSIS|ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00716","nccp-00716-v2","protocols/gynaecology/00716-bevacizumab-15-mg-kg-carboplatin-auc-5-and-paclitaxel-175-mg-m-therapy.json","Bevacizumab 15 mg/kg, Carboplatin AUC 5 and Paclitaxel 175 mg/m² Therapy","not_formally_audited","false","gfr_or_crcl_ml_min","CARBO_GFR_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TAXANE_LFT",""
"00719","nccp-00719-v2","protocols/shared/00719-sunitinib-50-mg-therapy-21-day.json","Sunitinib 50 mg Therapy – 21 day","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TKI_LIVER_3|TKI_LIVER_5|TKI_BILI",""
"00720","nccp-00720-v2","protocols/breast/00720-neratinib-extended-adjuvant.json","Neratinib Therapy","not_formally_audited","false","crcl|complicated_diarrhoea","","false","alt_grade|bilirubin_grade|child_pugh","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00722","nccp-00722-v2","protocols/breast/00722-tchp-docetaxel-carboplatin-trastuzumab-pertuzumab.json","Docetaxel, Carboplatin, Trastuzumab and Pertuzumab (TCHP) Therapy","not_formally_audited","false","gfr_ml_min","(unnamed)|(unnamed)","false","bilirubin_abnormal|alt_ast_uln_multiple","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00726","nccp-00726-v3a","protocols/breast/00726-pertuzumab-trastuzumab-maintenance.json","Pertuzumab and Trastuzumab Therapy","not_formally_audited","false","","","false","","",""
"00727","nccp-00727-v2b","protocols/gastrointestinal/00727-mitomycin-and-capecitabine-chemoradiation-therapy.json","Mitomycin and Capecitabine Chemoradiation Therapy","partial_rule_encoding","false","","","false","","",""
"00731","nccp-00731-v2","protocols/breast/00731-tch-subcutaneous-p.json","Docetaxel, Carboplatin, Trastuzumab SC and Pertuzumab","not_formally_audited","false","gfr_ml_min","(unnamed)|(unnamed)","false","bilirubin_abnormal|alt_ast_uln_multiple","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00732","nccp-00732-v2","protocols/gastrointestinal/00732-cetuximab-therapy-14-days.json","Cetuximab Therapy – 14 days","partial_rule_encoding","false","","","false","","",""
"00733","nccp-00733-v2a","protocols/gastrointestinal/00733-cetuximab-and-modified-folfox-6-therapy.json","Cetuximab and modified FOLFOX-6 Therapy","partial_rule_encoding","false","oxaliplatin_renal_band","OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS","false","","",""
"00734","nccp-00734-v3","protocols/breast/00734-weekly-carbo-paclitaxel-ddac.json","Weekly Carboplatin AUC 2 and Paclitaxel followed by dose-dense AC","not_formally_audited","false","crcl_ml_min|gfr_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","alt_ratio_uln|bilirubin_ratio_uln|bilirubin_umol_l|child_pugh_class","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00736","nccp-00736-v2","protocols/breast/00736-nab-paclitaxel-weekly.json","nab-Paclitaxel Weekly Monotherapy - 28 day","not_formally_audited","false","","","false","hepatic_impairment","(unnamed)",""
"00738","nccp-00738-v3","protocols/breast/00738-bevacizumab-paclitaxel.json","Bevacizumab 10 mg/kg and Paclitaxel 80 mg/m2","not_formally_audited","false","","","false","alt_uln_multiple|bilirubin_uln_multiple|severe_hepatic_impairment","(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00739","nccp-00739-v2a","protocols/gastrointestinal/00739-pembrolizumab-cisplatin-and-5-fluorouracil-infusional-therapy.json","Pembrolizumab, Cisplatin and 5-Fluorouracil Infusional Therapy","not_formally_audited","true","cisplatin_crcl_band|creatinine_ratio_baseline_or_uln","CISPLATIN_CRCL_45_59|CISPLATIN_CRCL_LT45|CISPLATIN_DIALYSIS|ICI_NEPHRITIS_RATIO","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_TRANSAMINASE|ICI_HEPATITIS_BILIRUBIN",""
"00742","nccp-00742-v3","protocols/neuro-oncology/00742-lomustine-and-bevacizumab-5-mg-kg-therapy.json","Lomustine and Bevacizumab 5 mg/kg Therapy","not_formally_audited","false","lomustine_renal_band","LOM_RENAL_30_50|LOM_RENAL_LT30","false","","",""
"00743","nccp-00743-v3","protocols/breast/00743-eribulin-monotherapy-28-day.json","Eribulin Monotherapy – 28 day","not_formally_audited","false","","","false","","",""
"00745","nccp-00745-v2a","protocols/breast/00745-ddac-weekly-paclitaxel-trastuzumab-q21d.json","Dose-dense AC followed by weekly Paclitaxel and Trastuzumab every 21 days","not_formally_audited","false","","","false","","",""
"00746","nccp-00746-v2","protocols/gynaecology/00746-olaparib-tablet-and-bevacizumab-therapy.json","Olaparib (Tablet) and Bevacizumab Therapy","not_formally_audited","false","parp_renal_band","PARP_RENAL","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00747","nccp-00747-v2","protocols/sarcoma/00747-ie-vac-therapy-three-weekly-intervals.json","IE–VAC Therapy – Three Weekly Intervals","not_formally_audited","true","ifosfamide_renal_band|etoposide_renal_band","ETO_CRCL_10_50|ETO_HD|IFO_RENAL_LT50|IFO_DIALYSIS","true","bilirubin_uln_multiple|etoposide_hepatic_band","ETO_HEP_MOD|ETO_HEP_SEV",""
"00749","nccp-00749-v3","protocols/breast/00749-gemcitabine-800-monotherapy.json","Gemcitabine 800 mg/m² Monotherapy – 28 day","not_formally_audited","false","","","false","","",""
"00754","nccp-00754-v3","protocols/sarcoma/00754-ifosfamide-vincristine-doxorubicin-and-dactinomycin-ivado-therapy.json","Ifosfamide, Vincristine, Doxorubicin and Dactinomycin (IVADo) Therapy","not_formally_audited","true","ifosfamide_renal_band","IFO_RENAL_LT50|IFO_DIALYSIS","true","bilirubin_uln_multiple|vincristine_bilirubin_band","DOX_BILI_GT4_3|DOX_BILI_GT2_5|DOX_BILI_GT1|VIN_BILI",""
"00757","nccp-00757-v2","protocols/sarcoma/00757-vincristine-irinotecan-and-temozolomide-vit-therapy.json","Vincristine, Irinotecan and Temozolomide (VIT) Therapy","not_formally_audited","true","irinotecan_renal_band|temozolomide_renal_band","IRI_CRCL_LT10|IRI_HD","true","bilirubin_uln_multiple","IRI_BILI_GT3",""
"00758","nccp-00758-v3","protocols/tumour-agnostic/00758-larotrectinib-monotherapy-adult.json","Larotrectinib Monotherapy – Adult","not_formally_audited","false","","","true","child_pugh_class|alt_ast_uln_multiple|bilirubin_uln_multiple|grade4_lft_after_resumption|hepatic_recurrence_after_resumption","LARO_CHILD_PUGH_BC|LARO_LFT_G2|LARO_LFT_GT5_BILI_LT2|LARO_HY_LAW_PATTERN|LARO_HEPATIC_RECURRENCE",""
"00759","nccp-00759-v1","protocols/genitourinary/00759-gemcitabine-100-mg-m-with-radiotherapy.json","Gemcitabine 100 mg/m² with Radiotherapy","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00766","nccp-00766-v2","protocols/gynaecology/00766-bevacizumab-carboplatin-paclitaxel.json","Bevacizumab 15 mg/kg, Paclitaxel 175 mg/m² and Carboplatin AUC 6 Therapy","not_formally_audited","false","egfr","","false","bilirubin_uln_multiple|alt_uln_multiple","",""
"00769","nccp-00769-v2","protocols/gynaecology/00769-bevacizumab-10-mg-kg-and-paclitaxel-80-mg-m-days-1-8-15-and-22.json","Bevacizumab 10 mg/kg and Paclitaxel 80 mg/m² Days 1, 8, 15 and 22","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TAXANE_LFT",""
"00771","nccp-00771-v2","protocols/gynaecology/00771-bevacizumab-10-mg-kg-and-topotecan-4-mg-m-therapy.json","Bevacizumab 10 mg/kg and Topotecan 4 mg/m² Therapy","not_formally_audited","false","topotecan_renal_band","TOPO_RENAL|TOPO_RENAL_LOW","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00772","nccp-00772-v3","protocols/gynaecology/00772-bevacizumab-10-mg-kg-and-pegylated-liposomal-doxorubicin-40-mg-m-therapy.json","Bevacizumab 10 mg/kg and Pegylated Liposomal Doxorubicin 40 mg/m² Therapy","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00775","nccp-00775-v3","protocols/breast/00775-pertuzumab-trastuzumab-paclitaxel-carboplatin-train2.json","Pertuzumab, Trastuzumab, Paclitaxel and Carboplatin (TRAIN-2)","not_formally_audited","false","gfr_ml_min","(unnamed)|(unnamed)","false","bilirubin_abnormal|alt_ast_uln_multiple","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00776","nccp-00776-v3b","protocols/breast/00776-trastuzumab-deruxtecan.json","Trastuzumab Deruxtecan 5.4 mg/kg (Enhertu) Therapy","not_formally_audited","false","","","false","hepatic_impairment","(unnamed)|(unnamed)",""
"00780","nccp-00780-v2","protocols/haemato-oncology/plasma-cell/00780-rvd-lite-induction.json","Bortezomib, Lenalidomide and Dexamethasone (RVD-Lite) Induction","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","bilirubin_ratio_uln","(unnamed)",""
"00783","nccp-00783-v2a","protocols/gastrointestinal/00783-bevacizumab-5-mg-kg-and-folfoxiri-therapy-14-day.json","Bevacizumab 5 mg/kg and FOLFOXIRI Therapy – 14 day","not_formally_audited","true","oxaliplatin_renal_band","OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS","true","bilirubin_uln_multiple","IRINOTECAN_BILIRUBIN_OVER_3ULN",""
"00785","nccp-00785-v3a","protocols/breast/00785-phesgo-maintenance.json","Pertuzumab and Trastuzumab (Phesgo®) Maintenance Therapy","not_formally_audited","false","","","false","","",""
"00789","nccp-00789-v3","protocols/breast/00789-phesgo-tchp.json","Docetaxel, Carboplatin and Pertuzumab/Trastuzumab (Phesgo) TCHP","not_formally_audited","false","gfr_ml_min","(unnamed)|(unnamed)","false","bilirubin_abnormal|alt_ast_uln_multiple","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00790","nccp-00790-v3","protocols/breast/00790-phesgo-paclitaxel-carboplatin-train2.json","Pertuzumab/Trastuzumab (Phesgo), Paclitaxel and Carboplatin (TRAIN-2)","not_formally_audited","false","gfr_ml_min","(unnamed)|(unnamed)","false","bilirubin_abnormal|alt_ast_uln_multiple","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00791","nccp-00791-v2","protocols/gastrointestinal/00791-bevacizumab-5-mg-kg-5-fluorouracil-and-folinic-acid-therapy-14-day.json","Bevacizumab 5 mg/kg, 5-Fluorouracil and Folinic Acid Therapy – 14 day","partial_rule_encoding","false","","","false","","",""
"00792","nccp-00792-v2","protocols/lung/00792-nivolumab-360-mg-and-ipilimumab-1-mg-kg-therapy.json","Nivolumab 360 mg and Ipilimumab 1 mg/kg Therapy","not_formally_audited","true","creatinine_ratio_baseline_or_uln","ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00794","nccp-00794-vcurrent","protocols/breast/00794-sacituzumab-govitecan.json","Sacituzumab Govitecan Therapy","not_formally_audited","false","","","false","","",""
"00796","nccp-00796-v4","protocols/breast/00796-phesgo-docetaxel.json","Pertuzumab/Trastuzumab (Phesgo®) and Docetaxel Therapy","not_formally_audited","false","","","false","significant_hepatic_dysfunction|ast_alt_uln|bilirubin_uln","(unnamed)|(unnamed)",""
"00797","nccp-00797-v4","protocols/breast/00797-phesgo-paclitaxel.json","Pertuzumab/Trastuzumab (Phesgo®) and Weekly Paclitaxel Therapy","not_formally_audited","false","","","false","severe_hepatic_impairment|alt_ratio_uln|bilirubin_ratio_uln","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00798","nccp-00798-v3","protocols/breast/00798-phesgo-vinorelbine.json","Pertuzumab/Trastuzumab (Phesgo®) and Vinorelbine Therapy","not_formally_audited","false","","","false","hepatic_impairment","(unnamed)",""
"00799","nccp-00799-v2","protocols/gynaecology/00799-bevacizumab-paclitaxel-cisplatin.json","Bevacizumab 15 mg/kg, Paclitaxel 175 mg/m² and Cisplatin 50 mg/m² Therapy","not_formally_audited","false","crcl_ml_min","(unnamed)|(unnamed)|(unnamed)","false","alt_uln_multiple|bilirubin_uln_multiple","(unnamed)|(unnamed)|(unnamed)",""
"00804","nccp-00804-v2","protocols/neuro-oncology/00804-lomustine-and-bevacizumab-7-5-mg-kg-therapy.json","Lomustine and Bevacizumab 7.5 mg/kg Therapy","not_formally_audited","false","lomustine_renal_band","LOM_RENAL_30_50|LOM_RENAL_LT30","false","","",""
"00805","nccp-00805-v2","protocols/neuro-oncology/00805-lomustine-130-mg-m2-therapy.json","Lomustine 130 mg/m² Therapy","not_formally_audited","false","lomustine_renal_band","LOM_RENAL_30_50|LOM_RENAL_LT30","false","","",""
"00806","nccp-00806-v2","protocols/neuro-oncology/00806-cisplatin-lomustine-and-vincristine-clv-therapy.json","Cisplatin, Lomustine and Vincristine (CLV) Therapy","not_formally_audited","false","lomustine_renal_band|cisplatin_renal_band","LOM_30_50|LOM_LT30|CIS_50_59|CIS_40_49|CIS_LT40|CIS_DIALYSIS","false","bilirubin_umol_l","VIN_BILI",""
"00807","nccp-00807-v2","protocols/genitourinary/00807-intravesical-bcg.json","Intravesical BCG","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00811","nccp-00811-v2","protocols/gynaecology/00811-pembrolizumab-paclitaxel-175-mg-m-carboplatin-auc-5-and-bevacizumab-therapy.json","Pembrolizumab, Paclitaxel 175 mg/m², Carboplatin AUC 5 and Bevacizumab Therapy","not_formally_audited","false","gfr_or_crcl_ml_min|creatinine_ratio_baseline_or_uln","CARBO_GFR_LOW|ICI_RENAL","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TAXANE_LFT|ICI_HEP_G2|ICI_HEP_G3|ICI_BILI",""
"00812","nccp-00812-v3a","protocols/gynaecology/00812-cemiplimab-therapy.json","Cemiplimab Therapy","not_formally_audited","false","creatinine_ratio_baseline_or_uln","ICI_RENAL","false","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEP_G2|ICI_HEP_G3|ICI_BILI",""
"00813","nccp-00813-v2","protocols/neuro-oncology/00813-bevacizumab-5-mg-kg-monotherapy-14-day.json","Bevacizumab 5 mg/kg Monotherapy – 14 Day","not_formally_audited","false","","","false","","",""
"00815","nccp-00815-v3","protocols/breast/00815-paclitaxel-weekly-trastuzumab-3weekly.json","Paclitaxel 80 mg/m² weekly and Trastuzumab 21-day","not_formally_audited","false","","","false","","",""
"00816","nccp-00816-v3","protocols/gastrointestinal/00816-nivolumab-14-day-cisplatin-and-5-fluorouracil-therapy.json","Nivolumab 14 day, Cisplatin and 5-Fluorouracil Therapy","not_formally_audited","true","cisplatin_crcl_band|creatinine_ratio_baseline_or_uln","CISPLATIN_CRCL_45_59|CISPLATIN_CRCL_LT45|CISPLATIN_DIALYSIS|ICI_NEPHRITIS_RATIO","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_TRANSAMINASE|ICI_HEPATITIS_BILIRUBIN",""
"00817","nccp-00817-v2","protocols/gynaecology/00817-pembrolizumab-paclitaxel-175-mg-m-and-carboplatin-auc-5-therapy.json","Pembrolizumab, Paclitaxel 175 mg/m² and Carboplatin AUC 5 Therapy","not_formally_audited","false","gfr_or_crcl_ml_min|creatinine_ratio_baseline_or_uln","CARBO_GFR_LOW|ICI_RENAL","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TAXANE_LFT|ICI_HEP_G2|ICI_HEP_G3|ICI_BILI",""
"00819","nccp-00819-v2","protocols/gynaecology/00819-dostarlimab-therapy.json","Dostarlimab Therapy","not_formally_audited","false","creatinine_ratio_baseline_or_uln","ICI_RENAL","false","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEP_G2|ICI_HEP_G3|ICI_BILI",""
"00823","nccp-00823-v2","protocols/lung/00823-tepotinib-therapy.json","Tepotinib Therapy","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","TARGET_HEPATITIS",""
"00830","nccp-00830-v3","protocols/genitourinary/00830-relugolix.json","Relugolix Therapy","not_formally_audited","false","renal_band","RENAL_SEVERE","false","hepatic_band","HEPATIC_SEVERE",""
"00831","nccp-00831-v2a","protocols/gastrointestinal/00831-atezolizumab-bevacizumab-hcc.json","Atezolizumab and Bevacizumab Therapy","not_formally_audited","false","creatinine_ratio_baseline_or_uln","(unnamed)|(unnamed)","false","child_pugh_class|baseline_alt_ast_category|alt_ast_uln_multiple|bilirubin_uln_multiple","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00832","nccp-00832-v3","protocols/gastrointestinal/00832-nivolumab-28-day-cisplatin-and-5-fluorouracil-therapy.json","Nivolumab 28 day, Cisplatin and 5-Fluorouracil Therapy","not_formally_audited","true","cisplatin_crcl_band|creatinine_ratio_baseline_or_uln","CISPLATIN_CRCL_45_59|CISPLATIN_CRCL_LT45|CISPLATIN_DIALYSIS|ICI_NEPHRITIS_RATIO","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_TRANSAMINASE|ICI_HEPATITIS_BILIRUBIN",""
"00839","nccp-00839-v2a","protocols/gastrointestinal/00839-pembrolizumab-and-modified-folfox-6-therapy.json","Pembrolizumab and Modified FOLFOX-6 Therapy","not_formally_audited","true","oxaliplatin_renal_band|creatinine_ratio_baseline_or_uln","OXALIPLATIN_SEVERE_RENAL|OXALIPLATIN_DIALYSIS|ICI_NEPHRITIS_RATIO","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_TRANSAMINASE|ICI_HEPATITIS_BILIRUBIN",""
"00843","nccp-00843-v2a","protocols/gastrointestinal/00843-nivolumab-xelox.json","Nivolumab and XELOX Therapy","not_formally_audited","false","crcl_ml_min|haemodialysis|creatinine_ratio_baseline_or_uln","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","bilirubin_ratio_uln|alt_ast_ratio_uln|alt_ast_uln_multiple|bilirubin_uln_multiple","(unnamed)|(unnamed)|(unnamed)",""
"00844","nccp-00844-v4a","protocols/gastrointestinal/00844-nivolumab-modified-folfox6.json","Nivolumab and FOLFOX-6 Modified Therapy","not_formally_audited","false","crcl_ml_min|haemodialysis|creatinine_ratio_baseline_or_uln","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","hepatic_impairment_category|alt_ast_uln_multiple|bilirubin_uln_multiple","(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00846","nccp-00846-v3a","protocols/genitourinary/00846-enfortumab-vedotin-monotherapy.json","Enfortumab Vedotin Monotherapy","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00848","nccp-00848-v2","protocols/genitourinary/00848-niraparib-abiraterone-akeega.json","Niraparib and Abiraterone acetate (Akeega®) and Prednisolone Therapy","not_formally_audited","false","renal_band","RENAL_SEVERE","false","alt_ast_uln_multiple|bilirubin_uln_multiple|child_pugh|hys_law_pattern","HEPATIC_GT5|HEPATIC_GT20|CHILD_B|CHILD_C",""
"00849","nccp-00849-v2","protocols/lung/00849-nivolumab-360-mg-and-platinum-based-chemotherapy.json","Nivolumab 360 mg and Platinum-Based Chemotherapy","not_formally_audited","true","creatinine_ratio_baseline_or_uln","ICI_RENAL_G2|ICI_RENAL_G3","true","alt_ast_uln_multiple|bilirubin_uln_multiple","ICI_HEPATITIS_WITHHOLD|ICI_HEPATITIS_STOP|ICI_BILI_WITHHOLD",""
"00854","nccp-00854-v4","protocols/haemato-oncology/plasma-cell/00854-daratumumab-sc-lenalidomide-dexamethasone.json","Daratumumab SC, Lenalidomide and Dexamethasone","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","bilirubin_ratio_uln","(unnamed)",""
"00857","nccp-00857-v3","protocols/breast/00857-pembro-carbo-paclitaxel-ac.json","Pembrolizumab, Carboplatin AUC 5 and weekly Paclitaxel 80 mg/m² followed by Doxorubicin and Cyclophosphamide (AC 60/600) Therapy","not_formally_audited","false","crcl_ml_min|gfr_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","alt_ratio_uln|bilirubin_ratio_uln|bilirubin_umol_l|child_pugh_class","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00858","nccp-00858-v3","protocols/breast/00858-pembro-weekly-carbo-paclitaxel-ac.json","Pembrolizumab 200 mg, weekly Carboplatin AUC 1.5 and Paclitaxel 80 mg/m² followed by Doxorubicin and Cyclophosphamide Therapy","not_formally_audited","false","crcl_ml_min|gfr_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","alt_ratio_uln|bilirubin_ratio_uln|bilirubin_umol_l|child_pugh_class","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00860","nccp-00860-v2","protocols/breast/00860-pembro400-carbo-paclitaxel-ddac.json","Pembrolizumab 400 mg, Carboplatin AUC 5 and weekly Paclitaxel followed by dose-dense AC","not_formally_audited","false","crcl_ml_min|gfr_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","alt_ratio_uln|bilirubin_ratio_uln|bilirubin_umol_l|child_pugh_class","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00861","nccp-00861-v2","protocols/breast/00861-pembro400-weekly-carbo-paclitaxel-ddac.json","Pembrolizumab 400 mg, weekly Carboplatin AUC 1.5 and Paclitaxel followed by dose-dense AC","not_formally_audited","false","crcl_ml_min|gfr_ml_min|haemodialysis","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)","false","alt_ratio_uln|bilirubin_ratio_uln|bilirubin_umol_l|child_pugh_class","(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)|(unnamed)",""
"00862","nccp-00862-v2","protocols/gynaecology/00862-niraparib-tablets-monotherapy.json","Niraparib (Tablets) Monotherapy","not_formally_audited","false","crcl_ml_min|haemodialysis","(unnamed)|(unnamed)","false","hepatic_impairment","(unnamed)",""
"00885","nccp-00885-v2","protocols/genitourinary/00885-erdafitinib-therapy.json","Erdafitinib Therapy","not_formally_audited","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","",""
"00889","nccp-00889-v1a","protocols/gastrointestinal/00889-pemigatinib-therapy.json","Pemigatinib Therapy","partial_rule_encoding","false","","","false","alt_ast_uln_multiple|bilirubin_uln_multiple","ORAL_TARGETED_LFT_REVIEW|ORAL_TARGETED_BILIRUBIN_REVIEW",""
